order_item_id,order_id,product_id,quantity,price_per_unit,discount
OI000173280,O00082690,P000261,1,569.2,0.0
OI000173281,O00082690,P000601,2,101.36,0.0
OI000173282,O00082691,P000463,1,23.48,0.0
OI000173283,O00082691,P000406,1,38.14,0.0
OI000173284,O00082692,P000164,2,82.63,0.1
OI000173285,O00082692,P000590,1,835.22,0.1
OI000173286,O00082692,P000449,4,1104.64,0.1
OI000173287,O00082692,P000761,1,78.97,0.05
OI000173288,O00082693,P000170,1,8.66,0.0
OI000173289,O00082694,P000107,1,879.11,0.15
OI000173290,O00082694,P000450,1,119.5,0.0
OI000173291,O00082695,P000147,1,81.73,0.05
OI000173292,O00082695,P000090,1,26.05,0.1
OI000173293,O00082696,P000200,2,90.86,0.05
OI000173294,O00082696,P000437,1,134.46,0.05
OI000173295,O00082697,P000635,1,848.09,0.1
OI000173296,O00082698,P000487,1,544.41,0.05
OI000173297,O00082698,P000497,3,83.54,0.05
OI000173298,O00082698,P000479,1,139.55,0.0
OI000173299,O00082698,P000457,1,16.61,0.2
OI000173300,O00082699,P000332,1,197.1,0.15
OI000173301,O00082699,P000195,1,2096.6,0.0
OI000173302,O00082699,P000362,1,600.23,0.05
OI000173303,O00082699,P000140,1,267.11,0.05
OI000173304,O00082700,P000272,2,189.33,0.05
OI000173305,O00082700,P000022,1,160.16,0.0
OI000173306,O00082701,P000098,2,559.36,0.1
OI000173307,O00082701,P000199,1,51.65,0.05
OI000173308,O00082701,P000142,1,41.44,0.05
OI000173309,O00082702,P000775,1,82.46,0.0
OI000173310,O00082702,P000226,1,19.33,0.2
OI000173311,O00082703,P000588,4,206.06,0.0
OI000173312,O00082704,P000177,1,66.4,0.1
OI000173313,O00082704,P000307,4,857.14,0.15
OI000173314,O00082704,P000225,1,45.12,0.0
OI000173315,O00082704,P000516,1,127.84,0.2
OI000173316,O00082704,P000746,2,117.49,0.35
OI000173317,O00082705,P000613,2,14.66,0.25
OI000173318,O00082706,P000164,1,78.05,0.2
OI000173319,O00082706,P000668,1,9.05,0.0
OI000173320,O00082706,P000797,1,522.14,0.0
OI000173321,O00082707,P000142,3,41.05,0.05
OI000173322,O00082707,P000621,1,28.67,0.05
OI000173323,O00082707,P000013,1,481.44,0.0
OI000173324,O00082708,P000634,1,382.41,0.1
OI000173325,O00082708,P000654,1,140.95,0.05
OI000173326,O00082708,P000473,1,140.73,0.1
OI000173327,O00082708,P000209,1,1114.29,0.2
OI000173328,O00082708,P000109,1,656.99,0.05
OI000173329,O00082709,P000522,2,120.54,0.0
OI000173330,O00082709,P000767,3,95.55,0.2
OI000173331,O00082710,P000602,2,18.58,0.0
OI000173332,O00082710,P000271,2,892.67,0.15
OI000173333,O00082711,P000753,1,84.33,0.0
OI000173334,O00082711,P000785,1,14.86,0.25
OI000173335,O00082711,P000317,1,98.26,0.0
OI000173336,O00082712,P000450,2,112.75,0.1
OI000173337,O00082712,P000239,1,1008.35,0.2
OI000173338,O00082712,P000609,1,361.03,0.2
OI000173339,O00082712,P000777,1,89.44,0.1
OI000173340,O00082712,P000303,1,51.05,0.05
OI000173341,O00082713,P000762,1,1572.28,0.05
OI000173342,O00082713,P000484,1,109.57,0.05
OI000173343,O00082713,P000394,1,258.84,0.15
OI000173344,O00082713,P000740,1,445.0,0.05
OI000173345,O00082714,P000319,1,97.76,0.1
OI000173346,O00082715,P000454,1,41.99,0.1
OI000173347,O00082715,P000001,4,26.74,0.05
OI000173348,O00082715,P000227,2,651.23,0.0
OI000173349,O00082716,P000026,2,39.34,0.1
OI000173350,O00082717,P000390,1,57.94,0.2
OI000173351,O00082717,P000794,1,1004.24,0.05
OI000173352,O00082718,P000313,1,104.92,0.05
OI000173353,O00082718,P000057,1,383.95,0.0
OI000173354,O00082719,P000691,1,150.63,0.1
OI000173355,O00082720,P000584,1,313.34,0.0
OI000173356,O00082720,P000122,2,138.62,0.25
OI000173357,O00082721,P000138,1,112.56,0.0
OI000173358,O00082721,P000582,2,91.2,0.15
OI000173359,O00082721,P000546,1,115.26,0.05
OI000173360,O00082721,P000522,1,126.16,0.0
OI000173361,O00082722,P000236,3,41.19,0.0
OI000173362,O00082723,P000054,1,273.17,0.2
OI000173363,O00082723,P000286,4,61.43,0.2
OI000173364,O00082723,P000692,1,26.3,0.15
OI000173365,O00082724,P000126,1,83.59,0.0
OI000173366,O00082724,P000228,1,94.85,0.05
OI000173367,O00082724,P000088,1,60.89,0.0
OI000173368,O00082725,P000355,1,105.56,0.0
OI000173369,O00082725,P000437,1,129.34,0.0
OI000173370,O00082726,P000352,2,129.77,0.05
OI000173371,O00082727,P000455,1,75.29,0.0
OI000173372,O00082728,P000283,1,144.72,0.1
OI000173373,O00082728,P000485,2,658.09,0.15
OI000173374,O00082729,P000746,1,120.83,0.0
OI000173375,O00082729,P000432,1,50.86,0.05
OI000173376,O00082730,P000099,1,197.75,0.25
OI000173377,O00082730,P000610,1,423.08,0.05
OI000173378,O00082731,P000745,1,397.2,0.1
OI000173379,O00082731,P000425,2,87.56,0.1
OI000173380,O00082732,P000211,1,178.15,0.1
OI000173381,O00082732,P000450,3,120.29,0.1
OI000173382,O00082733,P000584,1,305.51,0.05
OI000173383,O00082734,P000569,1,27.07,0.0
OI000173384,O00082735,P000421,1,76.91,0.0
OI000173385,O00082735,P000112,1,280.46,0.05
OI000173386,O00082735,P000127,1,98.15,0.0
OI000173387,O00082735,P000397,1,27.52,0.0
OI000173388,O00082736,P000349,1,104.24,0.0
OI000173389,O00082736,P000409,2,1110.68,0.0
OI000173390,O00082736,P000650,1,683.49,0.0
OI000173391,O00082737,P000107,1,911.01,0.05
OI000173392,O00082737,P000082,2,20.45,0.05
OI000173393,O00082737,P000313,1,108.0,0.05
OI000173394,O00082738,P000266,2,58.52,0.2
OI000173395,O00082738,P000582,2,89.17,0.0
OI000173396,O00082739,P000496,1,79.99,0.1
OI000173397,O00082740,P000514,1,94.8,0.25
OI000173398,O00082740,P000250,2,236.16,0.05
OI000173399,O00082740,P000425,1,86.74,0.15
OI000173400,O00082741,P000737,1,140.29,0.15
OI000173401,O00082741,P000167,1,35.78,0.1
OI000173402,O00082742,P000492,2,155.92,0.05
OI000173403,O00082743,P000470,1,50.38,0.0
OI000173404,O00082743,P000799,1,142.47,0.1
OI000173405,O00082743,P000063,1,21.72,0.0
OI000173406,O00082744,P000461,1,100.76,0.05
OI000173407,O00082745,P000761,1,82.74,0.15
OI000173408,O00082746,P000721,1,196.46,0.15
OI000173409,O00082746,P000218,2,129.53,0.05
OI000173410,O00082746,P000170,2,8.61,0.05
OI000173411,O00082746,P000335,2,104.01,0.15
OI000173412,O00082747,P000199,2,56.12,0.05
OI000173413,O00082748,P000385,1,548.29,0.0
OI000173414,O00082748,P000425,1,84.25,0.15
OI000173415,O00082749,P000493,1,108.04,0.2
OI000173416,O00082749,P000778,1,55.52,0.1
OI000173417,O00082750,P000485,1,708.04,0.05
OI000173418,O00082750,P000128,2,39.3,0.0
OI000173419,O00082751,P000428,2,65.4,0.05
OI000173420,O00082751,P000626,1,575.02,0.0
OI000173421,O00082751,P000746,1,117.39,0.15
OI000173422,O00082752,P000565,1,284.39,0.0
OI000173423,O00082753,P000452,1,57.02,0.2
OI000173424,O00082753,P000654,1,148.78,0.0
OI000173425,O00082754,P000058,2,50.36,0.0
OI000173426,O00082754,P000538,1,39.64,0.0
OI000173427,O00082754,P000226,1,19.29,0.15
OI000173428,O00082755,P000283,1,140.5,0.05
OI000173429,O00082755,P000781,2,57.9,0.0
OI000173430,O00082756,P000637,2,305.08,0.0
OI000173431,O00082756,P000426,1,57.98,0.05
OI000173432,O00082756,P000375,1,69.93,0.0
OI000173433,O00082756,P000093,1,313.01,0.0
OI000173434,O00082757,P000364,1,60.29,0.1
OI000173435,O00082757,P000771,2,80.12,0.05
OI000173436,O00082758,P000344,1,42.5,0.05
OI000173437,O00082758,P000533,1,204.85,0.15
OI000173438,O00082758,P000435,1,1902.19,0.15
OI000173439,O00082759,P000482,1,119.59,0.0
OI000173440,O00082759,P000263,1,136.53,0.1
OI000173441,O00082759,P000374,1,42.77,0.1
OI000173442,O00082759,P000082,1,20.21,0.15
OI000173443,O00082760,P000390,2,60.68,0.1
OI000173444,O00082761,P000380,3,72.06,0.05
OI000173445,O00082762,P000495,1,21.74,0.05
OI000173446,O00082762,P000229,2,21.08,0.1
OI000173447,O00082763,P000617,3,229.44,0.15
OI000173448,O00082764,P000123,1,1235.28,0.15
OI000173449,O00082765,P000667,1,54.56,0.15
OI000173450,O00082765,P000442,3,1089.36,0.0
OI000173451,O00082765,P000154,4,22.83,0.05
OI000173452,O00082765,P000670,1,53.37,0.0
OI000173453,O00082766,P000637,2,308.84,0.05
OI000173454,O00082766,P000151,4,24.6,0.0
OI000173455,O00082767,P000356,1,90.51,0.05
OI000173456,O00082768,P000763,1,77.15,0.2
OI000173457,O00082769,P000145,1,101.84,0.1
OI000173458,O00082769,P000584,1,323.87,0.0
OI000173459,O00082769,P000770,1,34.78,0.1
OI000173460,O00082769,P000335,1,104.89,0.1
OI000173461,O00082769,P000462,1,655.13,0.05
OI000173462,O00082770,P000460,1,33.62,0.1
OI000173463,O00082771,P000389,1,383.49,0.1
OI000173464,O00082772,P000366,2,121.76,0.0
OI000173465,O00082772,P000066,1,59.78,0.0
OI000173466,O00082773,P000375,1,74.96,0.25
OI000173467,O00082774,P000217,1,500.31,0.1
OI000173468,O00082775,P000668,1,8.95,0.0
OI000173469,O00082775,P000302,1,1176.62,0.2
OI000173470,O00082776,P000703,2,716.68,0.1
OI000173471,O00082776,P000244,1,35.23,0.1
OI000173472,O00082776,P000394,1,249.31,0.05
OI000173473,O00082776,P000517,2,32.3,0.2
OI000173474,O00082777,P000757,1,80.91,0.2
OI000173475,O00082778,P000608,1,59.87,0.15
OI000173476,O00082778,P000416,1,141.5,0.15
OI000173477,O00082778,P000203,1,53.42,0.1
OI000173478,O00082778,P000567,1,40.03,0.05
OI000173479,O00082779,P000546,2,113.69,0.25
OI000173480,O00082779,P000787,1,14.61,0.05
OI000173481,O00082780,P000496,1,78.47,0.05
OI000173482,O00082781,P000694,1,86.71,0.1
OI000173483,O00082781,P000211,1,184.2,0.1
OI000173484,O00082781,P000409,2,1104.81,0.25
OI000173485,O00082781,P000206,1,42.67,0.1
OI000173486,O00082781,P000729,2,76.38,0.1
OI000173487,O00082782,P000138,2,109.91,0.0
OI000173488,O00082782,P000346,2,6.24,0.15
OI000173489,O00082783,P000696,1,15.29,0.1
OI000173490,O00082783,P000416,1,141.1,0.2
OI000173491,O00082784,P000581,1,531.24,0.0
OI000173492,O00082784,P000163,1,127.35,0.1
OI000173493,O00082785,P000309,1,66.23,0.0
OI000173494,O00082785,P000573,1,398.72,0.1
OI000173495,O00082785,P000658,1,167.76,0.05
OI000173496,O00082786,P000315,2,150.01,0.1
OI000173497,O00082787,P000405,1,23.82,0.0
OI000173498,O00082787,P000107,1,919.94,0.05
OI000173499,O00082788,P000223,1,110.67,0.0
OI000173500,O00082788,P000721,1,191.48,0.0
OI000173501,O00082788,P000519,1,943.66,0.0
OI000173502,O00082788,P000670,2,53.87,0.0
OI000173503,O00082789,P000515,2,108.02,0.2
OI000173504,O00082789,P000275,1,48.0,0.0
OI000173505,O00082790,P000476,1,54.54,0.25
OI000173506,O00082791,P000629,1,68.28,0.0
OI000173507,O00082792,P000470,1,51.34,0.0
OI000173508,O00082792,P000057,1,381.18,0.0
OI000173509,O00082792,P000538,1,38.01,0.1
OI000173510,O00082792,P000437,1,138.71,0.0
OI000173511,O00082793,P000187,2,53.01,0.0
OI000173512,O00082793,P000031,1,299.06,0.0
OI000173513,O00082794,P000313,1,104.65,0.05
OI000173514,O00082794,P000583,1,471.14,0.15
OI000173515,O00082794,P000624,1,646.24,0.0
OI000173516,O00082795,P000710,1,75.6,0.25
OI000173517,O00082795,P000481,2,36.38,0.15
OI000173518,O00082796,P000753,1,86.52,0.05
OI000173519,O00082796,P000181,1,87.25,0.05
OI000173520,O00082797,P000164,1,81.12,0.05
OI000173521,O00082798,P000330,1,64.96,0.15
OI000173522,O00082798,P000658,3,164.08,0.05
OI000173523,O00082799,P000667,2,54.98,0.0
OI000173524,O00082799,P000670,1,56.81,0.0
OI000173525,O00082800,P000760,1,120.42,0.0
OI000173526,O00082800,P000567,2,39.69,0.2
OI000173527,O00082800,P000036,1,105.94,0.05
OI000173528,O00082800,P000385,1,568.27,0.1
OI000173529,O00082800,P000047,1,298.12,0.0
OI000173530,O00082801,P000782,1,32.39,0.0
OI000173531,O00082802,P000111,1,104.59,0.0
OI000173532,O00082802,P000413,3,27.64,0.1
OI000173533,O00082803,P000325,3,100.66,0.05
OI000173534,O00082804,P000061,2,580.6,0.05
OI000173535,O00082805,P000438,1,203.48,0.05
OI000173536,O00082806,P000519,1,934.69,0.0
OI000173537,O00082807,P000206,1,45.1,0.15
OI000173538,O00082808,P000716,1,127.58,0.05
OI000173539,O00082809,P000442,1,1110.97,0.05
OI000173540,O00082809,P000711,1,22.17,0.0
OI000173541,O00082810,P000212,1,29.79,0.1
OI000173542,O00082811,P000229,1,20.96,0.05
OI000173543,O00082811,P000753,2,84.23,0.0
OI000173544,O00082811,P000451,3,698.71,0.05
OI000173545,O00082812,P000222,1,81.08,0.0
OI000173546,O00082813,P000129,4,907.99,0.2
OI000173547,O00082813,P000136,3,222.42,0.05
OI000173548,O00082813,P000274,1,62.48,0.2
OI000173549,O00082814,P000242,2,50.47,0.1
OI000173550,O00082815,P000454,2,40.56,0.15
OI000173551,O00082816,P000443,1,337.51,0.0
OI000173552,O00082817,P000494,1,137.84,0.0
OI000173553,O00082817,P000424,1,128.48,0.15
OI000173554,O00082817,P000204,1,854.53,0.0
OI000173555,O00082817,P000546,1,115.48,0.15
OI000173556,O00082818,P000476,1,53.38,0.05
OI000173557,O00082819,P000165,1,34.85,0.0
OI000173558,O00082819,P000392,1,477.25,0.05
OI000173559,O00082819,P000732,1,90.74,0.1
OI000173560,O00082820,P000187,1,52.47,0.15
OI000173561,O00082821,P000385,3,580.79,0.2
OI000173562,O00082821,P000040,3,202.71,0.3
OI000173563,O00082821,P000719,2,328.59,0.1
OI000173564,O00082822,P000072,1,57.15,0.0
OI000173565,O00082822,P000465,1,20.19,0.1
OI000173566,O00082823,P000355,1,109.77,0.0
OI000173567,O00082823,P000136,1,238.96,0.0
OI000173568,O00082823,P000063,1,20.89,0.05
OI000173569,O00082824,P000738,2,139.44,0.1
OI000173570,O00082825,P000019,1,19.24,0.05
OI000173571,O00082826,P000139,1,18.15,0.0
OI000173572,O00082826,P000775,2,82.08,0.0
OI000173573,O00082826,P000023,1,46.79,0.0
OI000173574,O00082827,P000663,1,114.26,0.05
OI000173575,O00082828,P000150,3,342.18,0.15
OI000173576,O00082828,P000195,1,2070.72,0.1
OI000173577,O00082829,P000404,1,355.1,0.15
OI000173578,O00082829,P000747,1,122.93,0.15
OI000173579,O00082830,P000065,1,35.41,0.0
OI000173580,O00082830,P000164,1,81.12,0.15
OI000173581,O00082830,P000107,1,916.85,0.0
OI000173582,O00082830,P000338,3,347.16,0.0
OI000173583,O00082831,P000307,2,829.3,0.0
OI000173584,O00082831,P000250,1,248.51,0.15
OI000173585,O00082831,P000800,3,60.44,0.0
OI000173586,O00082832,P000693,1,75.8,0.1
OI000173587,O00082832,P000365,1,114.54,0.05
OI000173588,O00082833,P000160,1,26.11,0.1
OI000173589,O00082833,P000090,1,26.38,0.15
OI000173590,O00082833,P000284,1,101.63,0.0
OI000173591,O00082834,P000645,1,47.19,0.2
OI000173592,O00082835,P000397,1,26.66,0.1
OI000173593,O00082836,P000635,1,860.59,0.0
OI000173594,O00082837,P000129,1,912.78,0.0
OI000173595,O00082837,P000043,1,387.03,0.05
OI000173596,O00082837,P000750,1,71.9,0.05
OI000173597,O00082838,P000578,1,65.97,0.05
OI000173598,O00082839,P000238,3,35.9,0.05
OI000173599,O00082840,P000300,1,466.82,0.0
OI000173600,O00082841,P000323,1,44.31,0.25
OI000173601,O00082842,P000514,1,98.03,0.15
OI000173602,O00082842,P000103,2,134.31,0.2
OI000173603,O00082842,P000510,1,688.17,0.15
OI000173604,O00082842,P000081,1,510.67,0.1
OI000173605,O00082843,P000545,1,68.27,0.0
OI000173606,O00082843,P000730,1,193.62,0.0
OI000173607,O00082843,P000533,1,193.98,0.0
OI000173608,O00082843,P000781,2,56.12,0.05
OI000173609,O00082844,P000061,1,598.47,0.2
OI000173610,O00082845,P000542,1,135.42,0.2
OI000173611,O00082845,P000242,1,48.38,0.05
OI000173612,O00082845,P000454,1,39.74,0.2
OI000173613,O00082845,P000438,2,200.18,0.0
OI000173614,O00082845,P000074,2,68.59,0.05
OI000173615,O00082846,P000202,1,17.4,0.15
OI000173616,O00082846,P000142,2,41.24,0.1
OI000173617,O00082847,P000319,1,92.46,0.1
OI000173618,O00082847,P000352,1,126.93,0.0
OI000173619,O00082847,P000780,1,71.94,0.15
OI000173620,O00082848,P000624,1,662.61,0.0
OI000173621,O00082849,P000105,1,52.34,0.15
OI000173622,O00082849,P000111,1,102.45,0.05
OI000173623,O00082850,P000552,3,1339.54,0.25
OI000173624,O00082850,P000062,1,345.87,0.2
OI000173625,O00082850,P000449,1,1133.16,0.1
OI000173626,O00082850,P000729,1,73.53,0.1
OI000173627,O00082851,P000473,1,141.58,0.0
OI000173628,O00082851,P000416,1,140.94,0.1
OI000173629,O00082851,P000703,2,730.07,0.0
OI000173630,O00082852,P000172,1,116.43,0.05
OI000173631,O00082852,P000282,2,55.92,0.1
OI000173632,O00082853,P000729,1,72.1,0.2
OI000173633,O00082853,P000732,1,95.29,0.0
OI000173634,O00082854,P000669,2,108.54,0.0
OI000173635,O00082855,P000024,1,80.51,0.1
OI000173636,O00082855,P000764,2,1028.82,0.0
OI000173637,O00082856,P000301,1,31.74,0.05
OI000173638,O00082856,P000751,1,55.23,0.1
OI000173639,O00082857,P000411,1,154.85,0.0
OI000173640,O00082857,P000743,1,66.37,0.1
OI000173641,O00082858,P000271,1,914.09,0.0
OI000173642,O00082858,P000620,1,113.17,0.0
OI000173643,O00082859,P000550,1,92.84,0.05
OI000173644,O00082859,P000781,1,58.55,0.05
OI000173645,O00082859,P000664,1,311.31,0.15
OI000173646,O00082860,P000355,1,106.58,0.0
OI000173647,O00082860,P000747,1,118.06,0.15
OI000173648,O00082861,P000733,1,57.47,0.2
OI000173649,O00082861,P000107,2,937.52,0.15
OI000173650,O00082862,P000086,2,1798.51,0.05
OI000173651,O00082862,P000444,1,103.02,0.15
OI000173652,O00082863,P000141,2,397.97,0.05
OI000173653,O00082863,P000184,1,117.26,0.0
OI000173654,O00082863,P000452,2,57.4,0.1
OI000173655,O00082864,P000272,2,175.84,0.25
OI000173656,O00082865,P000048,1,58.41,0.1
OI000173657,O00082865,P000535,1,1092.71,0.0
OI000173658,O00082865,P000251,1,237.72,0.0
OI000173659,O00082865,P000282,1,60.24,0.2
OI000173660,O00082866,P000596,1,127.41,0.1
OI000173661,O00082867,P000490,2,74.1,0.1
OI000173662,O00082867,P000424,4,125.12,0.1
OI000173663,O00082867,P000427,1,58.28,0.15
OI000173664,O00082868,P000130,1,28.95,0.0
OI000173665,O00082868,P000678,2,294.44,0.0
OI000173666,O00082869,P000689,1,19.67,0.0
OI000173667,O00082869,P000241,1,33.77,0.05
OI000173668,O00082870,P000078,1,161.41,0.1
OI000173669,O00082870,P000459,1,18.71,0.05
OI000173670,O00082870,P000424,2,128.94,0.2
OI000173671,O00082871,P000210,1,89.69,0.05
OI000173672,O00082872,P000670,1,54.38,0.0
OI000173673,O00082873,P000319,1,93.34,0.0
OI000173674,O00082874,P000267,2,80.17,0.15
OI000173675,O00082874,P000377,1,23.52,0.0
OI000173676,O00082875,P000290,2,371.89,0.0
OI000173677,O00082875,P000283,2,150.96,0.05
OI000173678,O00082876,P000723,2,1073.56,0.0
OI000173679,O00082876,P000557,1,36.18,0.2
OI000173680,O00082877,P000084,1,188.0,0.2
OI000173681,O00082877,P000132,1,25.18,0.0
OI000173682,O00082877,P000398,2,121.82,0.2
OI000173683,O00082877,P000636,1,933.51,0.15
OI000173684,O00082878,P000175,1,180.44,0.1
OI000173685,O00082878,P000639,2,16.12,0.2
OI000173686,O00082879,P000489,2,26.84,0.0
OI000173687,O00082880,P000730,1,186.04,0.0
OI000173688,O00082881,P000241,3,34.07,0.05
OI000173689,O00082881,P000721,1,193.74,0.25
OI000173690,O00082882,P000747,3,125.27,0.05
OI000173691,O00082882,P000798,1,160.92,0.2
OI000173692,O00082882,P000606,2,14.82,0.0
OI000173693,O00082883,P000680,1,70.87,0.15
OI000173694,O00082883,P000255,1,200.48,0.1
OI000173695,O00082883,P000037,1,1004.58,0.0
OI000173696,O00082883,P000614,1,30.87,0.0
OI000173697,O00082884,P000585,1,36.92,0.2
OI000173698,O00082885,P000618,1,124.02,0.0
OI000173699,O00082885,P000783,1,128.47,0.0
OI000173700,O00082886,P000266,1,59.19,0.2
OI000173701,O00082886,P000371,1,14.41,0.0
OI000173702,O00082886,P000737,2,143.24,0.1
OI000173703,O00082887,P000658,1,166.77,0.15
OI000173704,O00082888,P000344,1,43.77,0.15
OI000173705,O00082888,P000429,1,159.52,0.0
OI000173706,O00082888,P000635,1,856.11,0.05
OI000173707,O00082889,P000781,3,60.07,0.05
OI000173708,O00082890,P000010,1,163.68,0.2
OI000173709,O00082891,P000340,1,16.44,0.0
OI000173710,O00082892,P000710,1,71.45,0.1
OI000173711,O00082892,P000558,2,388.38,0.1
OI000173712,O00082893,P000373,1,385.19,0.0
OI000173713,O00082893,P000584,1,328.59,0.0
OI000173714,O00082893,P000160,1,25.57,0.15
OI000173715,O00082893,P000109,1,648.99,0.15
OI000173716,O00082893,P000098,1,569.29,0.05
OI000173717,O00082894,P000422,1,596.96,0.1
OI000173718,O00082894,P000031,2,281.03,0.15
OI000173719,O00082895,P000780,1,70.22,0.0
OI000173720,O00082895,P000183,2,266.29,0.05
OI000173721,O00082896,P000364,2,60.8,0.3
OI000173722,O00082896,P000113,1,93.45,0.0
OI000173723,O00082896,P000195,1,2104.33,0.0
OI000173724,O00082897,P000593,1,158.51,0.05
OI000173725,O00082897,P000584,2,327.33,0.1
OI000173726,O00082898,P000218,1,127.82,0.0
OI000173727,O00082899,P000761,1,79.59,0.0
OI000173728,O00082900,P000614,1,32.94,0.05
OI000173729,O00082900,P000111,2,108.07,0.0
OI000173730,O00082900,P000314,1,59.29,0.0
OI000173731,O00082901,P000084,1,175.23,0.05
OI000173732,O00082902,P000584,2,322.56,0.0
OI000173733,O00082902,P000366,1,125.4,0.15
OI000173734,O00082903,P000443,1,344.31,0.0
OI000173735,O00082903,P000114,1,36.69,0.0
OI000173736,O00082904,P000163,1,125.12,0.1
OI000173737,O00082905,P000404,2,384.68,0.05
OI000173738,O00082905,P000139,1,18.76,0.0
OI000173739,O00082906,P000775,1,79.36,0.0
OI000173740,O00082907,P000746,1,121.16,0.05
OI000173741,O00082908,P000531,1,608.3,0.1
OI000173742,O00082908,P000435,1,1771.72,0.0
OI000173743,O00082908,P000169,1,200.52,0.15
OI000173744,O00082909,P000239,4,1013.68,0.15
OI000173745,O00082909,P000291,1,58.08,0.4
OI000173746,O00082909,P000340,1,16.44,0.1
OI000173747,O00082909,P000584,1,326.36,0.2
OI000173748,O00082910,P000222,1,79.87,0.1
OI000173749,O00082911,P000434,1,114.9,0.05
OI000173750,O00082911,P000753,1,83.44,0.05
OI000173751,O00082911,P000459,1,18.1,0.1
OI000173752,O00082912,P000668,1,8.99,0.0
OI000173753,O00082912,P000733,2,54.6,0.1
OI000173754,O00082913,P000674,1,120.84,0.2
OI000173755,O00082914,P000612,3,102.76,0.05
OI000173756,O00082914,P000189,2,107.97,0.1
OI000173757,O00082915,P000419,4,129.98,0.05
OI000173758,O00082915,P000113,1,94.23,0.15
OI000173759,O00082916,P000386,1,21.98,0.2
OI000173760,O00082917,P000029,1,572.93,0.0
OI000173761,O00082917,P000458,3,85.1,0.0
OI000173762,O00082918,P000248,4,473.2,0.0
OI000173763,O00082919,P000454,1,40.2,0.05
OI000173764,O00082920,P000313,1,106.0,0.0
OI000173765,O00082920,P000705,2,159.98,0.25
OI000173766,O00082921,P000716,2,118.53,0.2
OI000173767,O00082921,P000549,1,35.29,0.1
OI000173768,O00082922,P000521,1,21.74,0.2
OI000173769,O00082922,P000386,1,22.34,0.05
OI000173770,O00082922,P000522,2,126.84,0.05
OI000173771,O00082923,P000690,4,89.75,0.0
OI000173772,O00082923,P000111,1,104.86,0.15
