order_id,customer_id,order_date,shipment_date,payment_method,order_status,total_amount
O00074498,C0018501,2025-11-22,2025-11-26,Debit Card,Completed,1916.57
O00074499,C0018501,2025-12-12,2025-12-15,Debit Card,Completed,950.4
O00074500,C0018501,2025-12-19,2025-12-24,Credit Card,Completed,924.69
O00074501,C0018502,2023-02-14,2023-02-21,Debit Card,Completed,238.9
O00074502,C0018503,2023-01-06,2023-01-12,PayPal,Completed,205.12
O00074503,C0018503,2023-02-18,2023-02-19,PayPal,Completed,35.22
O00074504,C0018503,2023-10-28,2023-10-30,Credit Card,Completed,33.2
O00074505,C0018503,2024-03-18,2024-03-21,UPI,Completed,57.81
O00074506,C0018503,2024-05-17,2024-05-23,UPI,Shipped,494.5
O00074507,C0018503,2024-09-11,2024-09-16,Credit Card,Completed,1007.39
O00074508,C0018503,2024-10-14,2024-10-20,Debit Card,Completed,854.86
O00074509,C0018503,2024-11-05,2024-11-11,Credit Card,Completed,1534.45
O00074510,C0018503,2024-11-27,2024-11-28,PayPal,Completed,1200.03
O00074511,C0018503,2024-12-18,2024-12-25,Gift Card,Returned,443.48
O00074512,C0018503,2025-03-24,2025-03-31,Gift Card,Completed,3680.84
O00074513,C0018503,2025-12-01,2025-12-08,Credit Card,Completed,231.43
O00074514,C0018504,2025-04-17,2025-04-24,UPI,Completed,242.69
O00074515,C0018504,2025-04-26,2025-04-27,Gift Card,Shipped,795.57
O00074516,C0018504,2025-06-27,2025-07-03,Gift Card,Completed,967.12
O00074517,C0018504,2025-07-09,2025-07-11,Debit Card,Completed,255.48
O00074518,C0018504,2025-09-11,2025-09-15,PayPal,Completed,2815.57
O00074519,C0018504,2025-12-07,2025-12-13,Buy Now Pay Later,Completed,61.21
O00074520,C0018505,2025-03-07,2025-03-13,Credit Card,Completed,34.37
O00074521,C0018506,2025-07-01,2025-07-02,Credit Card,Completed,14.12
O00074522,C0018507,2025-11-02,2025-11-05,Credit Card,Completed,517.79
O00074523,C0018508,2025-05-25,2025-05-28,Debit Card,Completed,618.82
O00074524,C0018508,2025-11-29,2025-12-02,Credit Card,Shipped,765.2
O00074525,C0018509,2025-10-18,2025-10-19,Buy Now Pay Later,Completed,56.43
O00074526,C0018509,2025-11-05,2025-11-08,Debit Card,Completed,372.56
O00074527,C0018509,2025-11-06,2025-11-10,Buy Now Pay Later,Returned,1318.61
O00074528,C0018510,2024-10-14,2024-10-21,UPI,Completed,1077.52
O00074529,C0018510,2025-05-09,2025-05-14,Credit Card,Completed,105.04
O00074530,C0018510,2025-05-18,2025-05-23,PayPal,Completed,2149.58
O00074531,C0018510,2025-08-15,2025-08-22,Debit Card,Completed,113.54
O00074532,C0018510,2025-08-31,2025-09-07,PayPal,Completed,1465.66
O00074533,C0018510,2025-11-14,2025-11-21,Credit Card,Completed,962.63
O00074534,C0018511,2023-08-19,2023-08-25,Credit Card,Completed,345.5
O00074535,C0018512,2024-02-22,2024-02-28,PayPal,Completed,291.83
O00074536,C0018513,2024-11-22,2024-11-26,Buy Now Pay Later,Completed,942.16
O00074537,C0018513,2025-06-16,2025-06-22,Credit Card,Completed,39.09
O00074538,C0018513,2025-08-11,2025-08-12,Credit Card,Completed,2908.71
O00074539,C0018514,2025-03-23,2025-03-28,PayPal,Completed,163.38
O00074540,C0018515,2024-08-25,2024-08-29,Buy Now Pay Later,Completed,125.3
O00074541,C0018515,2024-08-26,2024-08-29,Credit Card,Completed,469.45
O00074542,C0018515,2024-11-05,2024-11-12,Credit Card,Completed,112.42
O00074543,C0018515,2024-11-27,2024-11-28,Credit Card,Shipped,136.54
O00074544,C0018515,2025-02-12,2025-02-17,Debit Card,Completed,746.5
O00074545,C0018515,2025-04-02,2025-04-06,Credit Card,Completed,816.18
O00074546,C0018515,2025-07-18,2025-07-24,UPI,Completed,428.34
O00074547,C0018516,2024-01-04,2024-01-07,Credit Card,Shipped,428.41
O00074548,C0018516,2024-10-06,2024-10-08,UPI,Completed,1383.14
O00074549,C0018516,2025-03-26,2025-03-31,Gift Card,Completed,308.83
O00074550,C0018517,2025-05-28,2025-05-29,Credit Card,Completed,1879.15
O00074551,C0018518,2024-09-29,2024-09-30,Buy Now Pay Later,Completed,28.58
O00074552,C0018518,2025-06-10,2025-06-12,Buy Now Pay Later,Completed,1493.56
O00074553,C0018519,2023-04-01,2023-04-05,Credit Card,Completed,368.22
O00074554,C0018519,2023-09-04,2023-09-08,Buy Now Pay Later,Completed,2678.78
O00074555,C0018519,2023-09-10,2023-09-11,Credit Card,Completed,163.08
O00074556,C0018519,2023-11-28,2023-12-01,PayPal,Completed,180.82
O00074557,C0018519,2024-03-22,2024-03-23,UPI,Completed,116.11
O00074558,C0018519,2024-03-23,2024-03-24,PayPal,Completed,1105.23
O00074559,C0018519,2024-03-25,2024-03-27,Credit Card,Completed,187.0
O00074560,C0018519,2024-08-27,2024-08-29,Credit Card,Completed,160.0
O00074561,C0018519,2024-10-11,2024-10-17,Credit Card,Completed,788.42
O00074562,C0018519,2024-11-25,2024-11-29,PayPal,Completed,1102.88
O00074563,C0018519,2025-01-25,2025-02-01,Debit Card,Completed,578.8
O00074564,C0018519,2025-08-21,2025-08-26,PayPal,Completed,1205.81
O00074565,C0018519,2025-11-30,2025-12-01,Credit Card,Completed,45.19
O00074566,C0018520,2025-06-20,2025-06-21,UPI,Shipped,188.26
O00074567,C0018521,2025-08-25,2025-08-26,PayPal,Completed,1356.72
O00074568,C0018522,2024-07-12,2024-07-18,Buy Now Pay Later,Shipped,932.53
O00074569,C0018522,2025-09-12,2025-09-16,Buy Now Pay Later,Completed,94.72
O00074570,C0018522,2025-11-26,2025-11-30,Credit Card,Completed,503.28
O00074571,C0018523,2023-06-17,2023-06-18,PayPal,Completed,530.54
O00074572,C0018524,2024-04-06,2024-04-09,Debit Card,Completed,1808.5
O00074573,C0018524,2025-04-19,2025-04-25,Debit Card,Completed,88.63
O00074574,C0018524,2025-05-06,2025-05-08,Buy Now Pay Later,Completed,215.98
O00074575,C0018525,2024-06-05,2024-06-06,Debit Card,Completed,574.27
O00074576,C0018526,2025-10-04,2025-10-09,UPI,Completed,78.53
O00074577,C0018527,2024-06-11,2024-06-14,Gift Card,Completed,1780.86
O00074578,C0018527,2024-10-12,2024-10-14,Debit Card,Completed,692.38
O00074579,C0018527,2024-11-18,2024-11-21,Credit Card,Completed,437.38
O00074580,C0018527,2024-11-23,2024-11-24,Credit Card,Completed,270.5
O00074581,C0018528,2025-10-08,2025-10-10,Credit Card,Completed,160.29
O00074582,C0018529,2024-08-10,2024-08-15,Credit Card,Completed,2791.52
O00074583,C0018529,2024-08-16,2024-08-20,Credit Card,Shipped,2231.08
O00074584,C0018529,2024-09-04,2024-09-09,Credit Card,Completed,1777.16
O00074585,C0018529,2024-09-23,2024-09-28,UPI,Completed,1726.16
O00074586,C0018529,2024-10-28,2024-11-04,Debit Card,Completed,647.57
O00074587,C0018529,2024-11-29,2024-12-04,Credit Card,Completed,141.95
O00074588,C0018529,2025-04-10,2025-04-16,Credit Card,Shipped,1572.6
O00074589,C0018529,2025-06-27,2025-07-01,Debit Card,Completed,292.68
O00074590,C0018529,2025-07-31,2025-08-04,Gift Card,Completed,510.99
O00074591,C0018529,2025-10-11,2025-10-13,Credit Card,Completed,466.47
O00074592,C0018529,2025-12-08,2025-12-11,Credit Card,Completed,292.18
O00074593,C0018530,2025-08-18,2025-08-21,PayPal,Completed,432.66
O00074594,C0018531,2024-05-01,2024-05-06,Credit Card,Completed,140.41
O00074595,C0018531,2024-06-26,2024-07-02,PayPal,Completed,49.71
O00074596,C0018531,2024-11-09,2024-11-15,PayPal,Completed,736.8
O00074597,C0018531,2024-12-06,2024-12-07,Credit Card,Completed,42.08
O00074598,C0018531,2024-12-13,2024-12-18,PayPal,Completed,19.23
O00074599,C0018531,2025-01-19,2025-01-24,Debit Card,Completed,612.61
O00074600,C0018531,2025-02-28,2025-03-07,Buy Now Pay Later,Shipped,350.35
O00074601,C0018531,2025-03-11,2025-03-16,Credit Card,Completed,552.14
O00074602,C0018531,2025-05-05,2025-05-09,Buy Now Pay Later,Completed,367.78
O00074603,C0018531,2025-05-26,2025-05-31,Buy Now Pay Later,Completed,2942.08
O00074604,C0018531,2025-07-04,2025-07-10,Debit Card,Completed,2248.0
O00074605,C0018531,2025-07-08,2025-07-12,UPI,Completed,40.04
O00074606,C0018531,2025-07-16,2025-07-20,Debit Card,Completed,41.36
O00074607,C0018531,2025-10-05,2025-10-06,Credit Card,Completed,2749.36
O00074608,C0018532,2023-12-20,2023-12-22,Credit Card,Completed,189.58
O00074609,C0018532,2024-03-07,2024-03-09,Buy Now Pay Later,Returned,1738.6
O00074610,C0018532,2024-03-16,2024-03-19,Debit Card,Completed,536.89
O00074611,C0018532,2024-11-02,2024-11-07,Debit Card,Completed,535.7
O00074612,C0018532,2025-03-08,2025-03-11,Credit Card,Completed,30.87
O00074613,C0018532,2025-07-09,2025-07-11,Credit Card,Completed,62.21
O00074614,C0018532,2025-09-07,2025-09-11,PayPal,Completed,800.12
O00074615,C0018533,2025-03-08,2025-03-12,UPI,Completed,1772.74
O00074616,C0018533,2025-04-06,2025-04-13,Debit Card,Returned,67.29
O00074617,C0018534,2025-11-12,2025-11-17,Debit Card,Completed,951.1
O00074618,C0018535,2025-10-03,2025-10-10,PayPal,Completed,1765.44
O00074619,C0018535,2025-11-18,2025-11-22,PayPal,Completed,231.91
O00074620,C0018535,2025-12-01,2025-12-08,PayPal,Completed,166.37
O00074621,C0018535,2025-12-01,2025-12-02,Credit Card,Completed,217.48
O00074622,C0018535,2025-12-03,2025-12-10,Buy Now Pay Later,Completed,157.83
O00074623,C0018535,2025-12-04,2025-12-09,Credit Card,Completed,4894.06
O00074624,C0018535,2025-12-09,2025-12-13,Credit Card,Completed,13.1
O00074625,C0018535,2025-12-10,2025-12-12,Credit Card,Completed,1731.41
O00074626,C0018535,2025-12-12,2025-12-15,Debit Card,Completed,472.61
O00074627,C0018535,2025-12-15,2025-12-18,PayPal,Completed,586.85
O00074628,C0018535,2025-12-15,2025-12-19,Credit Card,Completed,1045.32
O00074629,C0018535,2025-12-16,2025-12-20,Credit Card,Shipped,2465.69
O00074630,C0018535,2025-12-20,2025-12-22,UPI,Returned,187.06
O00074631,C0018535,2025-12-21,2025-12-28,Buy Now Pay Later,Completed,1967.5
O00074632,C0018535,2025-12-22,2025-12-24,Credit Card,Completed,438.6
O00074633,C0018535,2025-12-30,2026-01-03,PayPal,Completed,188.24
O00074634,C0018535,2025-12-30,,Debit Card,Cancelled,134.34
O00074635,C0018536,2025-05-09,2025-05-15,UPI,Completed,1185.94
O00074636,C0018536,2025-08-16,2025-08-23,PayPal,Completed,1782.22
O00074637,C0018536,2025-09-09,2025-09-13,Credit Card,Completed,646.56
O00074638,C0018537,2024-11-03,2024-11-06,Buy Now Pay Later,Shipped,352.78
O00074639,C0018537,2024-11-19,2024-11-20,Debit Card,Completed,596.68
O00074640,C0018537,2024-12-21,2024-12-24,Gift Card,Completed,45.58
O00074641,C0018537,2025-01-27,2025-02-02,PayPal,Completed,44.24
O00074642,C0018537,2025-07-31,2025-08-02,Credit Card,Completed,192.29
O00074643,C0018537,2025-09-06,2025-09-07,PayPal,Completed,845.87
O00074644,C0018537,2025-09-21,2025-09-27,Credit Card,Completed,131.41
O00074645,C0018537,2025-09-23,2025-09-25,Credit Card,Completed,271.36
O00074646,C0018537,2025-10-22,2025-10-25,Debit Card,Completed,230.04
O00074647,C0018537,2025-10-23,2025-10-29,UPI,Completed,132.48
O00074648,C0018537,2025-10-25,2025-10-26,PayPal,Completed,3907.74
O00074649,C0018537,2025-11-21,2025-11-27,Credit Card,Completed,1770.02
O00074650,C0018538,2025-07-10,2025-07-16,UPI,Completed,2155.0
O00074651,C0018539,2025-11-01,2025-11-02,Debit Card,Returned,927.45
O00074652,C0018540,2024-07-12,2024-07-17,UPI,Completed,30.82
O00074653,C0018541,2024-10-06,2024-10-09,credit card,Returned,1188.83
O00074654,C0018542,2024-05-27,2024-05-31,Credit Card,Shipped,140.92
O00074655,C0018542,2024-07-07,2024-07-12,Credit Card,Completed,1063.54
O00074656,C0018543,2024-05-30,2024-06-03,Credit Card,Completed,834.42
O00074657,C0018543,2024-12-08,2024-12-15,Credit Card,Shipped,112.83
O00074658,C0018543,2025-09-23,2025-09-24,PayPal,Completed,753.03
O00074659,C0018544,2025-07-03,2025-07-10,PayPal,Completed,508.98
O00074660,C0018545,2024-09-30,2024-10-01,PayPal,Completed,70.45
O00074661,C0018546,2024-11-23,2024-11-29,Gift Card,Completed,24.53
O00074662,C0018546,2024-11-24,2024-11-26,PayPal,Completed,9.34
O00074663,C0018546,2025-08-05,2025-08-11,Credit Card,Completed,1176.45
O00074664,C0018546,2025-10-16,2025-10-21,Credit Card,Completed,1926.15
O00074665,C0018546,2025-11-16,2025-11-19,Credit Card,Completed,1114.06
O00074666,C0018546,2025-12-17,2025-12-24,PayPal,Completed,944.19
O00074667,C0018547,2023-08-03,2023-08-07,Credit Card,Completed,567.25
O00074668,C0018547,2023-10-09,2023-10-13,PayPal,Completed,377.65
O00074669,C0018547,2023-10-10,2023-10-14,Gift Card,Completed,1450.38
O00074670,C0018547,2023-12-01,2023-12-06,Credit Card,Completed,201.15
O00074671,C0018547,2023-12-16,2023-12-19,UPI,Completed,585.06
O00074672,C0018547,2024-02-17,2024-02-20,Debit Card,Completed,103.96
O00074673,C0018547,2024-02-18,2024-02-22,UPI,Completed,3100.88
O00074674,C0018547,2024-03-18,2024-03-22,PayPal,Completed,115.21
O00074675,C0018547,2024-06-19,2024-06-22,PayPal,Completed,428.49
O00074676,C0018547,2025-02-13,2025-02-20,Credit Card,Completed,377.0
O00074677,C0018547,2025-06-26,2025-06-28,Debit Card,Completed,447.73
O00074678,C0018547,2025-06-26,,PayPal,Cancelled,944.31
O00074679,C0018547,2025-10-03,2025-10-04,UPI,Shipped,125.62
O00074680,C0018547,2025-12-31,2026-01-01,PayPal,Completed,134.06
O00074681,C0018548,2023-08-27,2023-08-28,UPI,Completed,159.88
O00074682,C0018548,2023-12-24,2023-12-31,PayPal,Completed,570.34
O00074683,C0018548,2024-07-14,2024-07-15,PayPal,Completed,2474.66
O00074684,C0018549,2023-08-21,2023-08-27,Credit Card,Completed,384.48
O00074685,C0018549,2023-10-05,2023-10-08,UPI,Completed,377.54
O00074686,C0018549,2023-10-22,2023-10-26,Credit Card,Completed,1203.38
O00074687,C0018549,2023-11-10,2023-11-13,Debit Card,Returned,120.03
O00074688,C0018549,2023-12-31,2024-01-04,Credit Card,Completed,2295.98
O00074689,C0018549,2024-06-15,2024-06-20,Gift Card,Shipped,2382.01
O00074690,C0018549,2024-10-12,2024-10-19,UPI,Completed,453.56
O00074691,C0018549,2024-12-04,2024-12-06,Credit Card,Completed,73.81
O00074692,C0018549,2024-12-20,2024-12-24,Debit Card,Completed,87.1
O00074693,C0018549,2025-03-24,2025-03-26,Debit Card,Completed,129.48
O00074694,C0018549,2025-03-31,2025-04-07,Debit Card,Completed,797.69
O00074695,C0018549,2025-04-14,2025-04-18,Debit Card,Completed,3585.62
O00074696,C0018549,2025-05-04,2025-05-05,PayPal,Completed,1178.39
O00074697,C0018549,2025-07-21,2025-07-24,Credit Card,Shipped,2431.03
O00074698,C0018550,2023-11-05,2023-11-07,Debit Card,Returned,515.3
O00074699,C0018550,2023-12-13,2023-12-17,Credit Card,Completed,137.64
O00074700,C0018550,2025-10-10,2025-10-15,Gift Card,Completed,1897.02
O00074701,C0018551,2025-11-16,2025-11-17,Debit Card,Returned,249.66
O00074702,C0018552,2024-05-05,2024-05-11,Debit Card,Completed,107.57
O00074703,C0018552,2025-09-08,2025-09-10,Credit Card,Completed,154.92
O00074704,C0018553,2024-12-20,2024-12-24,UPI,Completed,2643.15
O00074705,C0018554,2025-12-26,2025-12-31,Debit Card,Completed,1165.77
O00074706,C0018555,2025-08-17,2025-08-24,Buy Now Pay Later,Completed,1488.74
O00074707,C0018555,2025-10-25,2025-10-26,PayPal,Completed,1239.98
O00074708,C0018555,2025-11-03,2025-11-05,PayPal,Completed,99.4
O00074709,C0018555,2025-11-28,,Gift Card,Cancelled,208.01
O00074710,C0018555,2025-12-09,2025-12-13,Debit Card,Completed,1783.08
O00074711,C0018555,2025-12-13,2025-12-19,Credit Card,Completed,261.61
O00074712,C0018556,2024-01-26,2024-01-31,UPI,Completed,87.45
O00074713,C0018556,2024-09-17,2024-09-23,Credit Card,Completed,210.57
O00074714,C0018556,2024-12-29,2025-01-04,Buy Now Pay Later,Completed,1690.67
O00074715,C0018556,2025-04-09,2025-04-11,Buy Now Pay Later,Completed,775.71
O00074716,C0018556,2025-06-27,2025-06-30,Buy Now Pay Later,Completed,194.8
O00074717,C0018556,2025-11-16,2025-11-22,Gift Card,Completed,3645.36
O00074718,C0018557,2024-04-27,2024-05-01,Credit Card,Shipped,64.45
O00074719,C0018557,2024-06-12,2024-06-18,Gift Card,Completed,11.44
O00074720,C0018557,2025-10-20,2025-10-26,Credit Card,Shipped,2298.45
O00074721,C0018558,2025-10-05,2025-10-11,Credit Card,Completed,138.98
O00074722,C0018558,2025-12-21,2025-12-24,Debit Card,Completed,29.51
O00074723,C0018559,2025-12-06,2025-12-13,Credit Card,Completed,4338.84
O00074724,C0018560,2023-06-15,2023-06-20,Gift Card,Completed,108.67
O00074725,C0018560,2023-06-23,2023-06-24,Credit Card,Shipped,67.06
O00074726,C0018560,2023-07-14,2023-07-16,Credit Card,Completed,115.39
O00074727,C0018560,2023-08-01,2023-08-03,PayPal,Completed,144.83
O00074728,C0018560,2023-10-07,2023-10-11,Credit Card,Completed,1749.86
O00074729,C0018560,2023-10-26,2023-10-31,Debit Card,Completed,60.73
O00074730,C0018560,2024-01-03,2024-01-09,Debit Card,Shipped,403.24
O00074731,C0018560,2024-01-30,2024-02-01,Debit Card,Completed,884.99
O00074732,C0018560,2024-02-17,2024-02-24,Credit Card,Completed,2529.99
O00074733,C0018560,2024-02-19,2024-02-23,PayPal,Completed,507.48
O00074734,C0018560,2024-03-11,2024-03-17,Credit Card,Completed,2659.06
O00074735,C0018560,2024-05-25,2024-05-29,Credit Card,Completed,3027.22
O00074736,C0018560,2024-06-15,2024-06-21,PayPal,Completed,244.54
O00074737,C0018560,2024-06-19,2024-06-20,Debit Card,Completed,390.03
O00074738,C0018560,2024-06-20,2024-06-23,UPI,Completed,1779.49
O00074739,C0018560,2024-07-20,2024-07-23,UPI,Completed,54.01
O00074740,C0018560,2024-08-14,2024-08-20,PayPal,Completed,793.69
O00074741,C0018560,2024-10-30,2024-11-04,Credit Card,Completed,5258.07
O00074742,C0018560,2024-11-23,2024-11-30,Gift Card,Completed,173.25
O00074743,C0018560,2024-12-20,2024-12-22,Credit Card,Completed,1910.54
O00074744,C0018560,2024-12-21,2024-12-27,PayPal,Completed,296.57
O00074745,C0018560,2025-08-09,2025-08-12,PayPal,Shipped,3920.92
O00074746,C0018560,2025-09-03,2025-09-04,PayPal,Completed,74.46
O00074747,C0018560,2025-10-02,2025-10-06,Credit Card,Shipped,26.91
O00074748,C0018560,2025-10-16,2025-10-18,Debit Card,Completed,2419.29
O00074749,C0018560,2025-12-07,2025-12-12,PayPal,Completed,427.33
O00074750,C0018561,2025-04-27,2025-05-02,Credit Card,Completed,1091.59
O00074751,C0018561,2025-08-09,2025-08-10,Gift Card,Completed,79.83
O00074752,C0018561,2025-08-13,,Debit Card,Cancelled,20.15
O00074753,C0018561,2025-11-05,2025-11-11,Credit Card,Completed,55.23
O00074754,C0018561,2025-11-12,2025-11-14,PayPal,Returned,1375.14
O00074755,C0018561,2025-12-02,2025-12-03,Buy Now Pay Later,Completed,1159.84
O00074756,C0018562,2025-09-03,2025-09-08,Credit Card,Completed,26.68
O00074757,C0018562,2025-11-16,2025-11-23,Credit Card,Completed,601.67
O00074758,C0018563,2025-08-25,2025-08-27,PayPal,Completed,20.1
O00074759,C0018563,2025-10-19,2025-10-26,Buy Now Pay Later,Completed,983.06
O00074760,C0018563,2025-11-11,2025-11-14,Credit Card,Completed,2433.63
O00074761,C0018563,2025-11-21,2025-11-22,Credit Card,Completed,762.84
O00074762,C0018563,2025-12-18,2025-12-21,Debit Card,Completed,137.43
O00074763,C0018563,2025-12-24,2025-12-27,PayPal,Completed,144.22
O00074764,C0018563,2025-12-29,2026-01-02,PayPal,Completed,2027.27
O00074765,C0018564,2024-12-25,2024-12-29,UPI,Shipped,204.67
O00074766,C0018564,2025-01-18,2025-01-24,Buy Now Pay Later,Completed,890.42
O00074767,C0018564,2025-03-24,2025-03-28,Credit Card,Completed,1061.98
O00074768,C0018564,2025-06-12,2025-06-17,Credit Card,Completed,56.0
O00074769,C0018564,2025-07-13,2025-07-17,Buy Now Pay Later,Completed,36.54
O00074770,C0018564,2025-10-11,2025-10-16,PayPal,Completed,73.04
O00074771,C0018564,2025-11-08,2025-11-11,Buy Now Pay Later,Completed,154.33
O00074772,C0018565,2024-02-14,2024-02-18,Credit Card,Completed,194.91
O00074773,C0018566,2023-08-30,2023-09-06,Credit Card,Completed,214.6
O00074774,C0018566,2023-12-15,2023-12-19,Gift Card,Completed,1070.58
O00074775,C0018566,2024-11-17,2024-11-24,Debit Card,Completed,1957.84
O00074776,C0018566,2025-05-19,2025-05-23,Debit Card,Completed,1000.06
O00074777,C0018566,2025-07-31,2025-08-01,Debit Card,Completed,496.43
O00074778,C0018567,2024-06-09,2024-06-13,Gift Card,Completed,471.49
O00074779,C0018568,2025-08-10,2025-08-14,Credit Card,Completed,1069.49
O00074780,C0018568,2025-12-05,2025-12-09,PayPal,Completed,484.28
O00074781,C0018568,2025-12-25,2025-12-30,UPI,Completed,308.35
O00074782,C0018569,2023-06-08,2023-06-14,PayPal,Shipped,202.6
O00074783,C0018569,2024-08-30,2024-09-03,Debit Card,Completed,128.46
O00074784,C0018570,2025-07-04,2025-07-10,Credit Card,Completed,1071.54
O00074785,C0018570,2025-07-20,2025-07-22,Debit Card,Returned,87.03
O00074786,C0018570,2025-07-28,2025-07-31,Buy Now Pay Later,Completed,380.46
O00074787,C0018570,2025-08-28,2025-09-01,PayPal,Completed,751.83
O00074788,C0018570,2025-12-23,2025-12-25,Debit Card,Completed,1308.09
O00074789,C0018570,2025-12-24,2025-12-29,PayPal,Completed,366.89
O00074790,C0018571,2025-08-07,2025-08-12,UPI,Shipped,1940.26
O00074791,C0018572,2024-11-06,2024-11-09,Credit Card,Completed,45.6
O00074792,C0018572,2024-12-14,2024-12-19,Buy Now Pay Later,Completed,2340.6
O00074793,C0018572,2025-04-30,2025-05-01,Buy Now Pay Later,Completed,27.59
O00074794,C0018572,2025-06-18,2025-06-24,Debit Card,Completed,106.29
